alpha,run,eps,min_samples,mi_A,mi_B,mi_C,mi_D,polarization_mean
0.02,9,20.0,10,0.018627755123338564,0.0,0.22813271438871782,0.22813271438871782,0.21936174802331862
0.03,0,20.0,10,0.0653864879253146,0.0,0.046517295706965514,0.046517295706965514,0.25532435766961303
0.03,1,20.0,10,0.0653864879253146,0.0,0.046517295706965514,0.046517295706965514,0.25532435766961303
0.03,2,20.0,10,0.11587782276785227,0.017098713747144098,0.0,0.02385608241245287,0.43906448491399414
0.03,3,20.0,10,0.11587782276785227,0.017098713747144098,0.0,0.02385608241245287,0.43906448491399414
0.03,4,20.0,10,0.11587782276785227,0.017098713747144098,0.0,0.02385608241245287,0.43906448491399414
0.03,5,20.0,10,0.11587782276785227,0.017098713747144098,0.0,0.02385608241245287,0.43906448491399414
0.03,6,20.0,10,0.11587782276785227,0.017098713747144098,0.0,0.02385608241245287,0.43906448491399414
0.03,7,20.0,10,0.11587782276785227,0.017098713747144098,0.0,0.02385608241245287,0.43906448491399414
0.03,8,20.0,10,0.11587782276785227,0.017098713747144098,0.0,0.02385608241245287,0.43906448491399414
0.03,9,20.0,10,0.11587782276785227,0.017098713747144098,0.0,0.02385608241245287,0.43906448491399414
0.04,0,20.0,10,0.07721648431060057,0.008498901506743367,0.06770728602969542,0.07773249869432085,0.46537563485633937
0.04,1,20.0,10,0.07721648431060057,0.008498901506743367,0.06770728602969542,0.07773249869432085,0.46537563485633937
0.04,2,20.0,10,0.07721648431060057,0.008498901506743367,0.06770728602969542,0.07773249869432085,0.46537563485633937
0.04,3,20.0,10,0.07721648431060057,0.008498901506743367,0.06770728602969542,0.07773249869432085,0.46537563485633937
0.04,4,20.0,10,0.07721648431060057,0.008498901506743367,0.06770728602969542,0.07773249869432085,0.46537563485633937
0.04,5,20.0,10,0.07721648431060057,0.008498901506743367,0.06770728602969542,0.07773249869432085,0.46537563485633937
0.04,6,20.0,10,0.07721648431060057,0.008498901506743367,0.06770728602969542,0.07773249869432085,0.46537563485633937
0.04,7,20.0,10,0.07721648431060057,0.008498901506743367,0.06770728602969542,0.07773249869432085,0.46537563485633937
0.04,8,20.0,10,0.01264431509284212,0.0,0.14547702654911668,0.14547702654911668,0.10757366172296895
0.04,9,20.0,10,0.01264431509284212,0.0,0.14547702654911668,0.14547702654911668,0.10757366172296895
0.05,0,20.0,10,0.015413872189931302,0.0,0.11241560799545898,0.11241560799545898,0.11647009836416619
0.05,1,20.0,10,0.015413872189931302,0.0,0.11241560799545898,0.11241560799545898,0.11647009836416619
0.05,2,20.0,10,0.015413872189931302,0.0,0.11241560799545898,0.11241560799545898,0.11647009836416619
0.05,3,20.0,10,0.015413872189931302,0.0,0.11241560799545898,0.11241560799545898,0.11647009836416619
0.05,4,20.0,10,0.015413872189931302,0.0,0.11241560799545898,0.11241560799545898,0.11647009836416619
0.05,5,20.0,10,0.015413872189931302,0.0,0.11241560799545898,0.11241560799545898,0.11647009836416619
0.05,6,20.0,10,0.015413872189931302,0.0,0.11241560799545898,0.11241560799545898,0.11647009836416619
0.05,7,20.0,10,0.015413872189931302,0.0,0.11241560799545898,0.11241560799545898,0.11647009836416619
0.05,8,20.0,10,0.015413872189931302,0.0,0.11241560799545898,0.11241560799545898,0.11647009836416619
0.05,9,20.0,10,0.015413872189931302,0.0,0.11241560799545898,0.11241560799545898,0.11647009836416619
0.06,0,20.0,10,0.05338014836752566,0.0,0.26262038234755725,0.26262038234755725,0.12984513098225378
0.06,1,20.0,10,0.05338014836752566,0.0,0.26262038234755725,0.26262038234755725,0.12984513098225378
0.06,2,20.0,10,0.05338014836752566,0.0,0.26262038234755725,0.26262038234755725,0.12984513098225378
0.06,3,20.0,10,0.05338014836752566,0.0,0.26262038234755725,0.26262038234755725,0.12984513098225378
0.06,4,20.0,10,0.10158912340822752,0.0,0.036174843374389684,0.036174843374389684,0.07830484309641367
0.06,5,20.0,10,0.10158912340822752,0.0,0.036174843374389684,0.036174843374389684,0.07830484309641367
0.06,6,20.0,10,0.10158912340822752,0.0,0.036174843374389684,0.036174843374389684,0.07830484309641367
0.06,7,20.0,10,0.10158912340822752,0.0,0.036174843374389684,0.036174843374389684,0.07830484309641367
0.06,8,20.0,10,0.10158912340822752,0.0,0.036174843374389684,0.036174843374389684,0.07830484309641367
0.06,9,20.0,10,0.10158912340822752,0.0,0.036174843374389684,0.036174843374389684,0.07830484309641367
0.07,0,20.0,10,0.03442888551079309,0.0,0.0,0.0,0.09251908092176192
0.07,1,20.0,10,0.03442888551079309,0.0,0.0,0.0,0.09251908092176192
0.07,2,20.0,10,0.03442888551079309,0.0,0.0,0.0,0.09251908092176192
0.07,3,20.0,10,0.03442888551079309,0.0,0.0,0.0,0.09251908092176192
0.07,4,20.0,10,0.03442888551079309,0.0,0.0,0.0,0.09251908092176192
0.07,5,20.0,10,0.03442888551079309,0.0,0.0,0.0,0.09251908092176192
0.07,6,20.0,10,0.03442888551079309,0.0,0.0,0.0,0.09251908092176192
0.07,7,20.0,10,0.03442888551079309,0.0,0.0,0.0,0.09251908092176192
0.07,8,20.0,10,0.03442888551079309,0.0,0.0,0.0,0.09251908092176192
0.07,9,20.0,10,0.03442888551079309,0.0,0.0,0.0,0.09251908092176192
0.08,0,20.0,10,0.13970616682729248,0.1201144387264373,0.037241829790481074,0.0781931223661626,0.3670376814906417
0.08,1,20.0,10,0.13970616682729248,0.1201144387264373,0.037241829790481074,0.0781931223661626,0.3670376814906417
0.08,2,20.0,10,0.13970616682729248,0.1201144387264373,0.037241829790481074,0.0781931223661626,0.3670376814906417
0.08,3,20.0,10,0.13970616682729248,0.1201144387264373,0.037241829790481074,0.0781931223661626,0.3670376814906417
0.08,4,20.0,10,0.13970616682729248,0.1201144387264373,0.037241829790481074,0.0781931223661626,0.3670376814906417
0.08,5,20.0,10,0.13970616682729248,0.1201144387264373,0.037241829790481074,0.0781931223661626,0.3670376814906417
0.08,6,20.0,10,0.13970616682729248,0.1201144387264373,0.037241829790481074,0.0781931223661626,0.3670376814906417
0.08,7,20.0,10,0.13970616682729248,0.1201144387264373,0.037241829790481074,0.0781931223661626,0.3670376814906417
0.08,8,20.0,10,0.13970616682729248,0.1201144387264373,0.037241829790481074,0.0781931223661626,0.3670376814906417
0.08,9,20.0,10,0.13970616682729248,0.1201144387264373,0.037241829790481074,0.0781931223661626,0.3670376814906417
0.09,0,20.0,10,0.042964887263091875,0.042964887263091875,0.0,0.07373408327703368,0.3902785961802144
0.09,1,20.0,10,0.042964887263091875,0.042964887263091875,0.0,0.07373408327703368,0.3902785961802144
0.09,2,20.0,10,0.042964887263091875,0.042964887263091875,0.0,0.07373408327703368,0.3902785961802144
0.09,3,20.0,10,0.042964887263091875,0.042964887263091875,0.0,0.07373408327703368,0.3902785961802144
0.09,4,20.0,10,0.042964887263091875,0.042964887263091875,0.0,0.07373408327703368,0.3902785961802144
0.09,5,20.0,10,0.042964887263091875,0.042964887263091875,0.0,0.07373408327703368,0.3902785961802144
0.09,6,20.0,10,0.16849626132527565,0.0,0.10443596007519419,0.10443596007519419,0.2088829931615652
0.09,7,20.0,10,0.16849626132527565,0.0,0.10443596007519419,0.10443596007519419,0.2088829931615652
0.09,8,20.0,10,0.16849626132527565,0.0,0.10443596007519419,0.10443596007519419,0.2088829931615652
0.09,9,20.0,10,0.16849626132527565,0.0,0.10443596007519419,0.10443596007519419,0.2088829931615652
0.1,0,20.0,10,0.0979889137747458,0.0,0.1926355359176925,0.1926355359176925,0.22419041065910755
0.1,1,20.0,10,0.0979889137747458,0.0,0.1926355359176925,0.1926355359176925,0.22419041065910755
0.1,2,20.0,10,0.0979889137747458,0.0,0.1926355359176925,0.1926355359176925,0.22419041065910755
0.1,3,20.0,10,0.0979889137747458,0.0,0.1926355359176925,0.1926355359176925,0.22419041065910755
0.1,4,20.0,10,0.0979889137747458,0.0,0.1926355359176925,0.1926355359176925,0.22419041065910755
0.1,5,20.0,10,0.0979889137747458,0.0,0.1926355359176925,0.1926355359176925,0.22419041065910755
0.1,6,20.0,10,0.0979889137747458,0.0,0.1926355359176925,0.1926355359176925,0.22419041065910755
0.1,7,20.0,10,0.0979889137747458,0.0,0.1926355359176925,0.1926355359176925,0.22419041065910755
0.1,8,20.0,10,0.0979889137747458,0.0,0.1926355359176925,0.1926355359176925,0.22419041065910755
0.1,9,20.0,10,0.0979889137747458,0.0,0.1926355359176925,0.1926355359176925,0.22419041065910755
0.11,0,20.0,10,0.1557663946051967,0.0,0.2062023749791339,0.2062023749791339,0.22008722217845814
0.11,1,20.0,10,0.1557663946051967,0.0,0.2062023749791339,0.2062023749791339,0.22008722217845814
0.11,2,20.0,10,0.19168265006783108,0.19061296543046755,0.11822256165317191,0.2523355522330709,0.3993229760356021
0.11,3,20.0,10,0.19168265006783108,0.19061296543046755,0.11822256165317191,0.2523355522330709,0.3993229760356021
0.11,4,20.0,10,0.19168265006783108,0.19061296543046755,0.11822256165317191,0.2523355522330709,0.3993229760356021
0.11,5,20.0,10,0.19168265006783108,0.19061296543046755,0.11822256165317191,0.2523355522330709,0.3993229760356021
0.11,6,20.0,10,0.19168265006783108,0.19061296543046755,0.11822256165317191,0.2523355522330709,0.3993229760356021
0.11,7,20.0,10,0.19168265006783108,0.19061296543046755,0.11822256165317191,0.2523355522330709,0.3993229760356021
0.11,8,20.0,10,0.19168265006783108,0.19061296543046755,0.11822256165317191,0.2523355522330709,0.3993229760356021
0.11,9,20.0,10,0.19168265006783108,0.19061296543046755,0.11822256165317191,0.2523355522330709,0.3993229760356021
0.12,0,20.0,10,0.1653701253554706,0.1653701253554706,0.07827428036697033,0.23413791872325637,0.406854241363229
0.12,1,20.0,10,0.1653701253554706,0.1653701253554706,0.07827428036697033,0.23413791872325637,0.406854241363229
0.12,2,20.0,10,0.1653701253554706,0.1653701253554706,0.07827428036697033,0.23413791872325637,0.406854241363229
0.12,3,20.0,10,0.1653701253554706,0.1653701253554706,0.07827428036697033,0.23413791872325637,0.406854241363229
0.12,4,20.0,10,0.1653701253554706,0.1653701253554706,0.07827428036697033,0.23413791872325637,0.406854241363229
0.12,5,20.0,10,0.1653701253554706,0.1653701253554706,0.07827428036697033,0.23413791872325637,0.406854241363229
0.12,6,20.0,10,0.1653701253554706,0.1653701253554706,0.07827428036697033,0.23413791872325637,0.406854241363229
0.12,7,20.0,10,0.1653701253554706,0.1653701253554706,0.07827428036697033,0.23413791872325637,0.406854241363229
0.12,8,20.0,10,0.1064285169596886,0.07491211228215258,0.21714087201805626,0.3027813825196625,0.3745441825288708
0.12,9,20.0,10,0.1064285169596886,0.07491211228215258,0.21714087201805626,0.3027813825196625,0.3745441825288708
0.13,0,20.0,10,0.1537813872970672,0.12370395885205909,0.11755416376455055,0.23742468854325802,0.39688734988402213
0.13,1,20.0,10,0.1537813872970672,0.12370395885205909,0.11755416376455055,0.23742468854325802,0.39688734988402213
0.13,2,20.0,10,0.1537813872970672,0.12370395885205909,0.11755416376455055,0.23742468854325802,0.39688734988402213
0.13,3,20.0,10,0.1537813872970672,0.12370395885205909,0.11755416376455055,0.23742468854325802,0.39688734988402213
0.13,4,20.0,10,0.1537813872970672,0.12370395885205909,0.11755416376455055,0.23742468854325802,0.39688734988402213
0.13,5,20.0,10,0.1537813872970672,0.12370395885205909,0.11755416376455055,0.23742468854325802,0.39688734988402213
0.13,6,20.0,10,0.1537813872970672,0.12370395885205909,0.11755416376455055,0.23742468854325802,0.39688734988402213
0.13,7,20.0,10,0.1537813872970672,0.12370395885205909,0.11755416376455055,0.23742468854325802,0.39688734988402213
0.13,8,20.0,10,0.1537813872970672,0.12370395885205909,0.11755416376455055,0.23742468854325802,0.39688734988402213
0.13,9,20.0,10,0.1537813872970672,0.12370395885205909,0.11755416376455055,0.23742468854325802,0.39688734988402213
0.14,0,20.0,10,0.14265133381414777,0.12435762092529119,0.03240064536012893,0.1451851921975751,0.39967993029023097
0.14,1,20.0,10,0.14265133381414777,0.12435762092529119,0.03240064536012893,0.1451851921975751,0.39967993029023097
0.14,2,20.0,10,0.14265133381414777,0.12435762092529119,0.03240064536012893,0.1451851921975751,0.39967993029023097
0.14,3,20.0,10,0.14265133381414777,0.12435762092529119,0.03240064536012893,0.1451851921975751,0.39967993029023097
0.14,4,20.0,10,0.08974041879163805,0.06527064832407813,0.0,0.05942857168328522,0.3674918648266686
0.14,5,20.0,10,0.08974041879163805,0.06527064832407813,0.0,0.05942857168328522,0.3674918648266686
0.14,6,20.0,10,0.08974041879163805,0.06527064832407813,0.0,0.05942857168328522,0.3674918648266686
0.14,7,20.0,10,0.08974041879163805,0.06527064832407813,0.0,0.05942857168328522,0.3674918648266686
0.14,8,20.0,10,0.08974041879163805,0.06527064832407813,0.0,0.05942857168328522,0.3674918648266686
0.14,9,20.0,10,0.08974041879163805,0.06527064832407813,0.0,0.05942857168328522,0.3674918648266686
0.15,0,20.0,10,0.0823366623276247,0.07496394322180318,0.0,0.07244227992599786,0.37374180565533177
0.15,1,20.0,10,0.0823366623276247,0.07496394322180318,0.0,0.07244227992599786,0.37374180565533177
0.15,2,20.0,10,0.0823366623276247,0.07496394322180318,0.0,0.07244227992599786,0.37374180565533177
0.15,3,20.0,10,0.0823366623276247,0.07496394322180318,0.0,0.07244227992599786,0.37374180565533177
0.15,4,20.0,10,0.0823366623276247,0.07496394322180318,0.0,0.07244227992599786,0.37374180565533177
0.15,5,20.0,10,0.0823366623276247,0.07496394322180318,0.0,0.07244227992599786,0.37374180565533177
0.15,6,20.0,10,0.0823366623276247,0.07496394322180318,0.0,0.07244227992599786,0.37374180565533177
0.15,7,20.0,10,0.0823366623276247,0.07496394322180318,0.0,0.07244227992599786,0.37374180565533177
0.15,8,20.0,10,0.0823366623276247,0.07496394322180318,0.0,0.07244227992599786,0.37374180565533177
0.15,9,20.0,10,0.0823366623276247,0.07496394322180318,0.0,0.07244227992599786,0.37374180565533177
0.16,0,20.0,10,0.058354280149091005,0.03792436815674496,0.19073881204822613,0.21559327386230803,0.6828866772824391
0.16,1,20.0,10,0.058354280149091005,0.03792436815674496,0.19073881204822613,0.21559327386230803,0.6828866772824391
0.16,2,20.0,10,0.058354280149091005,0.03792436815674496,0.19073881204822613,0.21559327386230803,0.6828866772824391
0.16,3,20.0,10,0.058354280149091005,0.03792436815674496,0.19073881204822613,0.21559327386230803,0.6828866772824391
0.16,4,20.0,10,0.058354280149091005,0.03792436815674496,0.19073881204822613,0.21559327386230803,0.6828866772824391
0.16,5,20.0,10,0.058354280149091005,0.03792436815674496,0.19073881204822613,0.21559327386230803,0.6828866772824391
0.16,6,20.0,10,0.058354280149091005,0.03792436815674496,0.19073881204822613,0.21559327386230803,0.6828866772824391
0.16,7,20.0,10,0.058354280149091005,0.03792436815674496,0.19073881204822613,0.21559327386230803,0.6828866772824391
0.16,8,20.0,10,0.058354280149091005,0.03792436815674496,0.19073881204822613,0.21559327386230803,0.6828866772824391
0.16,9,20.0,10,0.058354280149091005,0.03792436815674496,0.19073881204822613,0.21559327386230803,0.6828866772824391
0.17,0,20.0,10,0.06677300354921975,0.042916921136766886,0.11015008879416728,0.14925958541612372,0.6912285502073943
0.17,1,20.0,10,0.06677300354921975,0.042916921136766886,0.11015008879416728,0.14925958541612372,0.6912285502073943
0.17,2,20.0,10,0.06677300354921975,0.042916921136766886,0.11015008879416728,0.14925958541612372,0.6912285502073943
0.17,3,20.0,10,0.06677300354921975,0.042916921136766886,0.11015008879416728,0.14925958541612372,0.6912285502073943
0.17,4,20.0,10,0.06677300354921975,0.042916921136766886,0.11015008879416728,0.14925958541612372,0.6912285502073943
0.17,5,20.0,10,0.06677300354921975,0.042916921136766886,0.11015008879416728,0.14925958541612372,0.6912285502073943
0.17,6,20.0,10,0.07671723097157077,0.01346505694722996,0.044131321782317316,0.058917852549719915,0.381318418969413
0.17,7,20.0,10,0.07671723097157077,0.01346505694722996,0.044131321782317316,0.058917852549719915,0.381318418969413
0.17,8,20.0,10,0.07671723097157077,0.01346505694722996,0.044131321782317316,0.058917852549719915,0.381318418969413
0.17,9,20.0,10,0.07671723097157077,0.01346505694722996,0.044131321782317316,0.058917852549719915,0.381318418969413
0.18,0,20.0,10,0.15800338037728545,0.02385608241245287,0.02385608241245287,0.04109682047154315,0.3912646631246477
0.18,1,20.0,10,0.15800338037728545,0.02385608241245287,0.02385608241245287,0.04109682047154315,0.3912646631246477
0.18,2,20.0,10,0.15800338037728545,0.02385608241245287,0.02385608241245287,0.04109682047154315,0.3912646631246477
0.18,3,20.0,10,0.15800338037728545,0.02385608241245287,0.02385608241245287,0.04109682047154315,0.3912646631246477
0.18,4,20.0,10,0.15800338037728545,0.02385608241245287,0.02385608241245287,0.04109682047154315,0.3912646631246477
0.18,5,20.0,10,0.15800338037728545,0.02385608241245287,0.02385608241245287,0.04109682047154315,0.3912646631246477
0.18,6,20.0,10,0.15800338037728545,0.02385608241245287,0.02385608241245287,0.04109682047154315,0.3912646631246477
0.18,7,20.0,10,0.15800338037728545,0.02385608241245287,0.02385608241245287,0.04109682047154315,0.3912646631246477
0.18,8,20.0,10,0.15800338037728545,0.02385608241245287,0.02385608241245287,0.04109682047154315,0.3912646631246477
0.18,9,20.0,10,0.15800338037728545,0.02385608241245287,0.02385608241245287,0.04109682047154315,0.3912646631246477
0.19,0,20.0,10,0.03693214466519954,0.020429911992346048,0.06155182809604392,0.07869270727395712,0.4140675390155664
0.19,1,20.0,10,0.03693214466519954,0.020429911992346048,0.06155182809604392,0.07869270727395712,0.4140675390155664
0.19,2,20.0,10,0.1384101600656283,0.0,0.16774020903503833,0.16774020903503833,0.15574648971815705
0.19,3,20.0,10,0.1384101600656283,0.0,0.16774020903503833,0.16774020903503833,0.15574648971815705
0.19,4,20.0,10,0.1384101600656283,0.0,0.16774020903503833,0.16774020903503833,0.15574648971815705
0.19,5,20.0,10,0.1384101600656283,0.0,0.16774020903503833,0.16774020903503833,0.15574648971815705
0.19,6,20.0,10,0.1384101600656283,0.0,0.16774020903503833,0.16774020903503833,0.15574648971815705
0.19,7,20.0,10,0.1384101600656283,0.0,0.16774020903503833,0.16774020903503833,0.15574648971815705
0.19,8,20.0,10,0.1384101600656283,0.0,0.16774020903503833,0.16774020903503833,0.15574648971815705
0.19,9,20.0,10,0.1384101600656283,0.0,0.16774020903503833,0.16774020903503833,0.15574648971815705
0.2,0,20.0,10,0.14162234776755353,0.0,0.20004148574720365,0.20004148574720365,0.1607532277047955
0.2,1,20.0,10,0.14162234776755353,0.0,0.20004148574720365,0.20004148574720365,0.1607532277047955
0.2,2,20.0,10,0.14162234776755353,0.0,0.20004148574720365,0.20004148574720365,0.1607532277047955
0.2,3,20.0,10,0.14162234776755353,0.0,0.20004148574720365,0.20004148574720365,0.1607532277047955
0.2,4,20.0,10,0.14162234776755353,0.0,0.20004148574720365,0.20004148574720365,0.1607532277047955
0.2,5,20.0,10,0.14162234776755353,0.0,0.20004148574720365,0.20004148574720365,0.1607532277047955
0.2,6,20.0,10,0.14162234776755353,0.0,0.20004148574720365,0.20004148574720365,0.1607532277047955
