alpha,run,te_delta,substrate_robustness,polarization_mean,variant_te_deltas
1.6,2,0.8114970720827469,0.9997668105793739,0.1737940777011141,"[np.float64(0.8111261815980821), np.float64(0.811483543848575), np.float64(0.811098912181898)]"
1.6,3,0.8114970720827469,0.9997668105793739,0.1737940777011141,"[np.float64(0.8111261815980821), np.float64(0.811483543848575), np.float64(0.811098912181898)]"
1.6,4,0.8114970720827469,0.9997668105793739,0.1737940777011141,"[np.float64(0.8111261815980821), np.float64(0.811483543848575), np.float64(0.811098912181898)]"
1.6,5,0.8114970720827469,0.9997668105793739,0.1737940777011141,"[np.float64(0.8111261815980821), np.float64(0.811483543848575), np.float64(0.811098912181898)]"
1.6,6,0.8114970720827469,0.9997668105793739,0.1737940777011141,"[np.float64(0.8111261815980821), np.float64(0.811483543848575), np.float64(0.811098912181898)]"
1.6,7,0.8114970720827469,0.9997668105793739,0.1737940777011141,"[np.float64(0.8111261815980821), np.float64(0.811483543848575), np.float64(0.811098912181898)]"
1.6,8,0.8118545612059849,0.9995930508284415,0.16560383131676668,"[np.float64(0.8109552219089383), np.float64(0.8114494909358926), np.float64(0.8112185620451599)]"
1.6,9,0.8118545612059849,0.9995930508284415,0.16560383131676668,"[np.float64(0.8109552219089383), np.float64(0.8114494909358926), np.float64(0.8112185620451599)]"
1.7000000000000002,0,0.8118494880822767,0.999322052062101,0.1414345769517902,"[np.float64(0.8103487083822958), np.float64(0.8114524976305826), np.float64(0.8111941285129417)]"
1.7000000000000002,1,0.8118494880822767,0.999322052062101,0.1414345769517902,"[np.float64(0.8103487083822958), np.float64(0.8114524976305826), np.float64(0.8111941285129417)]"
1.7000000000000002,2,0.8118494880822767,0.999322052062101,0.1414345769517902,"[np.float64(0.8103487083822958), np.float64(0.8114524976305826), np.float64(0.8111941285129417)]"
1.7000000000000002,3,0.8118494880822767,0.999322052062101,0.1414345769517902,"[np.float64(0.8103487083822958), np.float64(0.8114524976305826), np.float64(0.8111941285129417)]"
1.7000000000000002,4,0.8118494880822767,0.999322052062101,0.1414345769517902,"[np.float64(0.8103487083822958), np.float64(0.8114524976305826), np.float64(0.8111941285129417)]"
1.7000000000000002,5,0.8118494880822767,0.999322052062101,0.1414345769517902,"[np.float64(0.8103487083822958), np.float64(0.8114524976305826), np.float64(0.8111941285129417)]"
1.7000000000000002,6,0.811283196892283,0.9998796789344094,0.4208945921419504,"[np.float64(0.8112991530033047), np.float64(0.8114037236554387), np.float64(0.8115271894177761)]"
1.7000000000000002,7,0.811283196892283,0.9998796789344094,0.4208945921419504,"[np.float64(0.8112991530033047), np.float64(0.8114037236554387), np.float64(0.8115271894177761)]"
1.7000000000000002,8,0.811283196892283,0.9998796789344094,0.4208945921419504,"[np.float64(0.8112991530033047), np.float64(0.8114037236554387), np.float64(0.8115271894177761)]"
1.7000000000000002,9,0.811283196892283,0.9998796789344094,0.4208945921419504,"[np.float64(0.8112991530033047), np.float64(0.8114037236554387), np.float64(0.8115271894177761)]"
1.8,0,0.811597998767646,0.9997788734138671,0.39110909691456097,"[np.float64(0.811131068758619), np.float64(0.8114064801229723), np.float64(0.811535953854161)]"
1.8,1,0.811597998767646,0.9997788734138671,0.39110909691456097,"[np.float64(0.811131068758619), np.float64(0.8114064801229723), np.float64(0.811535953854161)]"
1.8,2,0.811597998767646,0.9997788734138671,0.39110909691456097,"[np.float64(0.811131068758619), np.float64(0.8114064801229723), np.float64(0.811535953854161)]"
1.8,3,0.811597998767646,0.9997788734138671,0.39110909691456097,"[np.float64(0.811131068758619), np.float64(0.8114064801229723), np.float64(0.811535953854161)]"
